,MovieTitle,OnlinePosterLink,LocalPosterPath
4582,Dead Bang,"http://ia.media-imdb.com/images/M/MV5BMTkwODI2NDczMl5BMl5BanBnXkFtZTcwMjI2OTAzMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4582.jpg
4583,Disorganized Crime,"http://ia.media-imdb.com/images/M/MV5BMTQwODA3Njk2Nl5BMl5BanBnXkFtZTcwMTQxNzUyMQ@@._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4583.jpg
4584,Dream a Little Dream,"http://ia.media-imdb.com/images/M/MV5BMTc1OTk0MTY5OF5BMl5BanBnXkFtZTcwMjU4MzQyMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4584.jpg
4585,The Dream Team,"http://ia.media-imdb.com/images/M/MV5BMTg4NjAyMTQxM15BMl5BanBnXkFtZTcwNzU4MjYxMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4585.jpg
4586,A Dry White Season,"http://ia.media-imdb.com/images/M/MV5BMTU4NzI4NzMzNV5BMl5BanBnXkFtZTcwOTg2MzEzMQ@@._V1._SX214_CR0,0,214,314_.jpg",NaN
4587,Earth Girls Are Easy,"http://ia.media-imdb.com/images/M/MV5BMjA5NzM0ODA3OF5BMl5BanBnXkFtZTcwMTA0NjY0MQ@@._V1._SY314_CR10,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4587.jpg
4588,Eddie and the Cruisers II: Eddie Lives!,"http://ia.media-imdb.com/images/M/MV5BOTc5MzQzMDE0Ml5BMl5BanBnXkFtZTcwNjM1Nzg0MQ@@._V1._SY314_CR5,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4588.jpg
4589,Eddie and the Cruisers,"http://ia.media-imdb.com/images/M/MV5BMTI0OTI0MDM4Nl5BMl5BanBnXkFtZTYwMjgxNTg5._V1._SX214_CR0,0,214,314_.jpg",NaN
4590,Enemies: A Love Story,"http://ia.media-imdb.com/images/M/MV5BMTk5NzE2MDEzMF5BMl5BanBnXkFtZTcwOTM4NDIyMQ@@._V1._SY314_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4590.jpg
4591,Erik the Viking,"http://ia.media-imdb.com/images/M/MV5BMTUwOTIzNzAwOV5BMl5BanBnXkFtZTYwNDg3Mjg5._V1._SX214_CR0,0,214,314_.jpg",NaN
4592,The Experts,"http://ia.media-imdb.com/images/M/MV5BMTk0OTQ0Mjg1NV5BMl5BanBnXkFtZTYwMDA0NTg5._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4592.jpg
4593,Family Business,"http://ia.media-imdb.com/images/M/MV5BMTgyODc4MjE3MF5BMl5BanBnXkFtZTcwMTMzMDIyMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4593.jpg
4594,Farewell to the King,"http://ia.media-imdb.com/images/M/MV5BMTQ4NjkwNzcyMV5BMl5BanBnXkFtZTcwNjk1OTIyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4594.jpg
4595,Fat Man and Little Boy,"http://ia.media-imdb.com/images/M/MV5BNDQ3ODgyNzkzMV5BMl5BanBnXkFtZTcwODk0MTUyMQ@@._V1._SY314_CR5,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4595.jpg
4596,The Girl in a Swing,"http://ia.media-imdb.com/images/M/MV5BMTA3Nzg5NzQ3ODJeQTJeQWpwZ15BbWU3MDEyNDEwMjE@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4596.jpg
4597,Gleaming the Cube,"http://ia.media-imdb.com/images/M/MV5BMTEwNjczMDIwMjZeQTJeQWpwZ15BbWU3MDgxNzE5MjE@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4597.jpg
4598,Going Overboard,"http://ia.media-imdb.com/images/M/MV5BMTc5NDQzNTI5Nl5BMl5BanBnXkFtZTcwMDgxMTgzMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4598.jpg
4599,Great Balls of Fire!,"http://ia.media-imdb.com/images/M/MV5BMTQ4NDU3MzIxMV5BMl5BanBnXkFtZTcwMDU3NDYyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4599.jpg
4600,Gross Anatomy,"http://ia.media-imdb.com/images/M/MV5BMTMwNDIyMTgwNl5BMl5BanBnXkFtZTcwMDYzNjUyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4600.jpg
4601,Chun gwong cha sit,"http://ia.media-imdb.com/images/M/MV5BMjA3MTcxNjA5MV5BMl5BanBnXkFtZTcwMDM4MTEyMQ@@._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4601.jpg
4602,Harlem Nights,"http://ia.media-imdb.com/images/M/MV5BMTQ3MDkzNDYxMl5BMl5BanBnXkFtZTcwNjQyMTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4602.jpg
4603,Her Alibi,"http://ia.media-imdb.com/images/M/MV5BMTk2MDc5OTE4M15BMl5BanBnXkFtZTcwNTIwNTEyMQ@@._V1._SY314_CR9,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4603.jpg
4604,Homer and Eddie,"http://ia.media-imdb.com/images/M/MV5BMTg3MzUzMTgxNV5BMl5BanBnXkFtZTcwMzQwOTgxMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4604.jpg
4605,How to Get Ahead in Advertising,"http://ia.media-imdb.com/images/M/MV5BMTY0NTkxNzQxOV5BMl5BanBnXkFtZTcwNzY5MzEzMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4605.jpg
4606,Immediate Family,"http://ia.media-imdb.com/images/M/MV5BMTM2MzgyMzc5Nl5BMl5BanBnXkFtZTcwODc4NjQyMQ@@._V1._SY314_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4606.jpg
4607,North Country,"http://ia.media-imdb.com/images/M/MV5BNTM3OTEwODYzNl5BMl5BanBnXkFtZTcwNjM1NzUzMw@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4607.jpg
4608,An Innocent Man,"http://ia.media-imdb.com/images/M/MV5BMjE0MzMzOTYxMV5BMl5BanBnXkFtZTcwOTg1MDcyMQ@@._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4608.jpg
4609,Jacknife,"http://ia.media-imdb.com/images/M/MV5BMTI5MTk5OTA3Ml5BMl5BanBnXkFtZTcwNDQzMTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4609.jpg
4610,The January Man,"http://ia.media-imdb.com/images/M/MV5BMTg3NTM3MzgyNF5BMl5BanBnXkFtZTcwODM1NDkxMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4610.jpg
4611,Johnny Handsome,"http://ia.media-imdb.com/images/M/MV5BMTQzMjk2MjU5NV5BMl5BanBnXkFtZTcwMjY1MTQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4611.jpg
4612,Jésus de Montréal,"http://ia.media-imdb.com/images/M/MV5BMjE2MDc2MTM5Nl5BMl5BanBnXkFtZTcwMzQwOTYyMQ@@._V1._SY314_CR5,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4612.jpg
4613,K-9,"http://ia.media-imdb.com/images/M/MV5BMTY2NjMxNjMwNF5BMl5BanBnXkFtZTcwMjEyMzgyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4613.jpg
4614,Kickboxer,"http://ia.media-imdb.com/images/M/MV5BMTc2MDQ2MTI3NF5BMl5BanBnXkFtZTcwMTczMTYyMQ@@._V1._SY311_CR1,0,214,311_.jpg",../Resources/Data/Raw/MoviePosters/4614.jpg
4615,Last Exit to Brooklyn,"http://ia.media-imdb.com/images/M/MV5BMjEzMzMxMTA0N15BMl5BanBnXkFtZTcwOTQ0OTUzMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4615.jpg
4616,Lean on Me,"http://ia.media-imdb.com/images/M/MV5BMTA3NDM4OTc1MzheQTJeQWpwZ15BbWU3MDUzODY2MTE@._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4616.jpg
4617,Let It Ride,"http://ia.media-imdb.com/images/M/MV5BMTc0NDEzNDIzOF5BMl5BanBnXkFtZTcwMjAzMjUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4617.jpg
4618,Leviathan,"http://ia.media-imdb.com/images/M/MV5BODE4MTY4NjA1OF5BMl5BanBnXkFtZTcwODcwMDkxMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4618.jpg
4619,Little Monsters,"http://ia.media-imdb.com/images/M/MV5BMjE2MzgyNTIzOV5BMl5BanBnXkFtZTYwMzc0Nzg5._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4619.jpg
4620,Lock Up,"http://ia.media-imdb.com/images/M/MV5BMTg5MDIxMjQzMl5BMl5BanBnXkFtZTcwNTU1MzI0MQ@@._V1._SY314_CR10,0,214,314_.jpg",NaN
4621,Look Who's Talking,"http://ia.media-imdb.com/images/M/MV5BMTQwNTIyNDcyOV5BMl5BanBnXkFtZTcwNjE5NTcyMQ@@._V1._SY314_CR6,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4621.jpg
4622,Loverboy,"http://ia.media-imdb.com/images/M/MV5BMTQ3OTgzOTI4OF5BMl5BanBnXkFtZTcwOTg3OTIzMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4622.jpg
4623,Major League,"http://ia.media-imdb.com/images/M/MV5BMTk1ODE0NTk1MV5BMl5BanBnXkFtZTcwNjY0MTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4623.jpg
4624,Meet the Feebles,"http://ia.media-imdb.com/images/M/MV5BMTQ0NTc3MDExNF5BMl5BanBnXkFtZTcwNzUzMjAwMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4624.jpg
4625,Millennium,"http://ia.media-imdb.com/images/M/MV5BMTk0OTkzNjc2OV5BMl5BanBnXkFtZTcwMTAxNzcyMQ@@._V1._SY314_CR14,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4625.jpg
4626,Miracle Mile,"http://ia.media-imdb.com/images/M/MV5BMTUyMjQxOTY1N15BMl5BanBnXkFtZTcwNDYzMDIyMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4626.jpg
4627,Miss Firecracker,"http://ia.media-imdb.com/images/M/MV5BMTIwMzM3MzY2Nl5BMl5BanBnXkFtZTcwODk1MjgyMQ@@._V1._SY314_CR14,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4627.jpg
4628,New York Stories,"http://ia.media-imdb.com/images/M/MV5BMTQ0ODY1NjE0M15BMl5BanBnXkFtZTcwMzQ1MTYyMQ@@._V1._SY281_CR1,0,214,281_.jpg",../Resources/Data/Raw/MoviePosters/4628.jpg
4629,Next of Kin,"http://ia.media-imdb.com/images/M/MV5BMTA0NTU4NTY3NDNeQTJeQWpwZ15BbWU3MDQ1Mzg3MTE@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4629.jpg
4630,No Holds Barred,http://ia.media-imdb.com/images/M/MV5BMTIxMzMyNzMwOF5BMl5BanBnXkFtZTcwNzQ5NTYxMQ@@._V1._SX77_SY140_.jpg,../Resources/Data/Raw/MoviePosters/4630.jpg
4631,Old Gringo,"http://ia.media-imdb.com/images/M/MV5BMTMwMTgxMTAzMl5BMl5BanBnXkFtZTcwMzU3OTEyMQ@@._V1._SY314_CR3,0,214,314_.jpg",NaN
4632,The Package,"http://ia.media-imdb.com/images/M/MV5BMTYzNjk3Nzg4Nl5BMl5BanBnXkFtZTcwNDc3NTEyMQ@@._V1._SY314_CR0,0,214,314_.jpg",NaN
4633,Meet the Parents,"http://ia.media-imdb.com/images/M/MV5BMTMzNzYwMDk1Ml5BMl5BanBnXkFtZTcwNzY2MjcyMQ@@._V1._SY314_CR5,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4633.jpg
4634,Penn & Teller Get Killed,"http://ia.media-imdb.com/images/M/MV5BOTY1NzQ2NjI3NV5BMl5BanBnXkFtZTcwNjY0MzYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4634.jpg
4635,Pink Cadillac,"http://ia.media-imdb.com/images/M/MV5BMTU0NzQ2NjAzNV5BMl5BanBnXkFtZTcwNDY3MTAwMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4635.jpg
4636,Punisher: War Zone,"http://ia.media-imdb.com/images/M/MV5BOTk4ODEzODIyNl5BMl5BanBnXkFtZTcwMDMwMTU3MQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4636.jpg
4637,Red Scorpion,"http://ia.media-imdb.com/images/M/MV5BMTQ3MjAyMzA5Nl5BMl5BanBnXkFtZTcwNDY2MDYyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4637.jpg
4638,Jurassic Park III,"http://ia.media-imdb.com/images/M/MV5BMjA2NzAyMDgyM15BMl5BanBnXkFtZTYwOTQ5Mjg5._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4638.jpg
4639,America's Sweethearts,"http://ia.media-imdb.com/images/M/MV5BMTYwOTk4ODQ4M15BMl5BanBnXkFtZTYwMDg2NjA5._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4639.jpg
4640,"O Brother, Where Art Thou?","http://ia.media-imdb.com/images/M/MV5BMTI3MTEwMTAzMF5BMl5BanBnXkFtZTYwMTMxNTI5._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4640.jpg
4641,Ghost World,"http://ia.media-imdb.com/images/M/MV5BNjkyNTgyNzUxOF5BMl5BanBnXkFtZTYwNjQ5Mjg5._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4641.jpg
4642,Hedwig and the Angry Inch,"http://ia.media-imdb.com/images/M/MV5BMTI4MjUxNDAzNV5BMl5BanBnXkFtZTYwNjExMzg5._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4642.jpg
4643,Planet of the Apes,"http://ia.media-imdb.com/images/M/MV5BNjUyNDMzMTEzNl5BMl5BanBnXkFtZTYwMTM3MzU5._V1._SY314_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4643.jpg
4644,Pane e tulipani,"http://ia.media-imdb.com/images/M/MV5BMTU5Mjg2NDM5MF5BMl5BanBnXkFtZTcwODkyNjgxMQ@@._V1._SY314_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4644.jpg
4645,The Cure,"http://ia.media-imdb.com/images/M/MV5BNTcyMDM2NjkzOF5BMl5BanBnXkFtZTcwNzg0MDcyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4645.jpg
4646,Greenfingers,"http://ia.media-imdb.com/images/M/MV5BMTA3NjA2MzU5MTReQTJeQWpwZ15BbWU3MDA1MjkzMjE@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4646.jpg
4649,Wet Hot American Summer,"http://ia.media-imdb.com/images/M/MV5BMTQ4MTA2MTQwNF5BMl5BanBnXkFtZTcwNjg4ODQyMQ@@._V1._SY314_CR4,0,214,314_.jpg",NaN
4650,Relentless,"http://ia.media-imdb.com/images/M/MV5BNjYwNjcxNDY3NF5BMl5BanBnXkFtZTcwNjcwODYyMQ@@._V1._SY314_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4650.jpg
4651,Blueberry,"http://ia.media-imdb.com/images/M/MV5BMTM3OTA2MjcwMl5BMl5BanBnXkFtZTcwNjU2ODYyMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4651.jpg
4652,The Return of Swamp Thing,"http://ia.media-imdb.com/images/M/MV5BMTAwMTQ5NTY4NDReQTJeQWpwZ15BbWU3MDczNTc4MTE@._V1._SY314_CR3,0,214,314_.jpg",NaN
4653,The Return of the Musketeers,"http://ia.media-imdb.com/images/M/MV5BMTI3NDQ5OTQ3MF5BMl5BanBnXkFtZTYwNjU0OTg5._V1._SY216_CR46,0,214,216_.jpg",../Resources/Data/Raw/MoviePosters/4653.jpg
4654,Road House,"http://ia.media-imdb.com/images/M/MV5BMjE0NzM4OTIzN15BMl5BanBnXkFtZTcwODY2MTYyMQ@@._V1._SY216_CR49,0,214,216_.jpg",../Resources/Data/Raw/MoviePosters/4654.jpg
4655,Romero,http://ia.media-imdb.com/images/M/MV5BMTgyNDk2Mjc1NV5BMl5BanBnXkFtZTcwMTQwNDUxMQ@@._V1._SX103_SY140_.jpg,../Resources/Data/Raw/MoviePosters/4655.jpg
4656,Rosalie Goes Shopping,"http://ia.media-imdb.com/images/M/MV5BMTc4NDE0NzQwOV5BMl5BanBnXkFtZTcwNjEyNzYxMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4656.jpg
4657,Rude Awakening,"http://ia.media-imdb.com/images/M/MV5BMTY2MzkzNzEzN15BMl5BanBnXkFtZTcwODk1MzgxMQ@@._V1._SX32_CR0,0,32,44_.jpg",../Resources/Data/Raw/MoviePosters/4657.jpg
4658,Santa sangre,"http://ia.media-imdb.com/images/M/MV5BMTMyNDI1NTQwOF5BMl5BanBnXkFtZTcwODM1MDIyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4658.jpg
4659,Notes on a Scandal,"http://ia.media-imdb.com/images/M/MV5BMTY2NjcyOTE5Nl5BMl5BanBnXkFtZTcwNDQxNzkzMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4659.jpg
4660,Scenes from the Class Struggle in Beverly Hills,"http://ia.media-imdb.com/images/M/MV5BMTQwMjk0NDMzNF5BMl5BanBnXkFtZTcwMzM4MDMzMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4660.jpg
4661,Sea of Love,"http://ia.media-imdb.com/images/M/MV5BMTA5MDAwODcyNTVeQTJeQWpwZ15BbWU3MDQ4MTA2MjE@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4661.jpg
4662,"See No Evil, Hear No Evil","http://ia.media-imdb.com/images/M/MV5BMjAzOTE3MjE1NF5BMl5BanBnXkFtZTcwMTExODkxMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4662.jpg
4663,She's Out of Control,"http://ia.media-imdb.com/images/M/MV5BMzk4ODM4NDIzNV5BMl5BanBnXkFtZTcwNjQ0MTUyMQ@@._V1._SY314_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4663.jpg
4664,Shirley Valentine,"http://ia.media-imdb.com/images/M/MV5BMTgzNTc1NjMwM15BMl5BanBnXkFtZTcwMzQ3NjI0MQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4664.jpg
4665,Shocker,"http://ia.media-imdb.com/images/M/MV5BMTg0MDMwMTU1Nl5BMl5BanBnXkFtZTcwODUxMDgxMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4665.jpg
4666,Skin Deep,"http://ia.media-imdb.com/images/M/MV5BMjE0MTk3ODUyOV5BMl5BanBnXkFtZTcwNTUyNDkxMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4666.jpg
4667,Slaves of New York,"http://ia.media-imdb.com/images/M/MV5BMjA3Nzk1NjEwOV5BMl5BanBnXkFtZTcwMDYwNjkzMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4667.jpg
4668,Some Girls,http://ia.media-imdb.com/images/M/MV5BMTYzOTY4OTQ3Ml5BMl5BanBnXkFtZTcwODA2NTMyMQ@@._V1._SX77_SY140_.jpg,../Resources/Data/Raw/MoviePosters/4668.jpg
4669,Stepfather II,"http://ia.media-imdb.com/images/M/MV5BMjAzNDY2MTIxMl5BMl5BanBnXkFtZTcwMDEzNTQyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4669.jpg
4670,The Stepfather,"http://ia.media-imdb.com/images/M/MV5BNDk5MTkzMTU5OV5BMl5BanBnXkFtZTcwOTcwNDMzMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4670.jpg
4671,Sweetie,"http://ia.media-imdb.com/images/M/MV5BMjEyMDQ0Mjk2OF5BMl5BanBnXkFtZTcwNTUxOTUzMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4671.jpg
4672,The Tall Guy,"http://ia.media-imdb.com/images/M/MV5BODY3MjY0MzA3OF5BMl5BanBnXkFtZTcwMTkwOTQyMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4672.jpg
4673,Tango & Cash,"http://ia.media-imdb.com/images/M/MV5BMTQxNjgxNDczMl5BMl5BanBnXkFtZTcwNDU3MTQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4673.jpg
4674,This Is Spinal Tap,"http://ia.media-imdb.com/images/M/MV5BMjE3MzExNzU1NV5BMl5BanBnXkFtZTcwMTIwMzMzMQ@@._V1._SY314_CR6,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4674.jpg
4675,Three Fugitives,"http://ia.media-imdb.com/images/M/MV5BMTI0OTc4NDM3Ml5BMl5BanBnXkFtZTcwMzk5NzUxMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4675.jpg
4676,Troop Beverly Hills,"http://ia.media-imdb.com/images/M/MV5BMTYyMjAzNTg0NF5BMl5BanBnXkFtZTcwNjU1MTAzMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4676.jpg
4677,Turner & Hooch,"http://ia.media-imdb.com/images/M/MV5BMTA1MzMxODQ0MzleQTJeQWpwZ15BbWU3MDI4NDM0MjE@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4677.jpg
4678,UHF,"http://ia.media-imdb.com/images/M/MV5BMjAwMDM3MzkzMV5BMl5BanBnXkFtZTcwNzk5ODQyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4678.jpg
4679,Uncle Buck,"http://ia.media-imdb.com/images/M/MV5BMTg3NjMxMjc0Nl5BMl5BanBnXkFtZTcwNjI4MTgxMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4679.jpg
4680,Vampire's Kiss,"http://ia.media-imdb.com/images/M/MV5BODk3NTE4NDUzM15BMl5BanBnXkFtZTcwMzg4NTcyMQ@@._V1._SY314_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4680.jpg
4681,The War of the Roses,"http://ia.media-imdb.com/images/M/MV5BMTgwNTAyMDIwOF5BMl5BanBnXkFtZTcwMjcxMTU1MQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4681.jpg
4682,Warlock,"http://ia.media-imdb.com/images/M/MV5BMTUyODU2ODYzMl5BMl5BanBnXkFtZTcwNDU5MDUxMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4682.jpg
4683,The Wizard,"http://ia.media-imdb.com/images/M/MV5BMTQzOTAyMjM2Nl5BMl5BanBnXkFtZTcwMzY4MzMzMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4683.jpg
4684,Worth Winning,"http://ia.media-imdb.com/images/M/MV5BMTg2OTkzNjQ5MF5BMl5BanBnXkFtZTcwMzMxODkyMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4684.jpg
4685,Warlock: The Armageddon,"http://ia.media-imdb.com/images/M/MV5BMTM4MDA1MTY3OV5BMl5BanBnXkFtZTcwNDkwOTAyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4685.jpg
4686,Weekend at Bernie's II,"http://ia.media-imdb.com/images/M/MV5BMTU0NDQ1MTM4MF5BMl5BanBnXkFtZTcwMzI4MTgxMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4686.jpg
4687,Billy Liar,"http://ia.media-imdb.com/images/M/MV5BMTgxMzUzMTk3MV5BMl5BanBnXkFtZTcwMDYzNzAyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4687.jpg
4688,Black Robe,"http://ia.media-imdb.com/images/M/MV5BMTIzMzc5NjMwMF5BMl5BanBnXkFtZTcwNTg4MDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4688.jpg
4689,Il gatto a nove code,"http://ia.media-imdb.com/images/M/MV5BMTQxNjc4NzQxNl5BMl5BanBnXkFtZTcwOTM0MTQyMQ@@._V1._SY301_CR1,0,214,301_.jpg",../Resources/Data/Raw/MoviePosters/4689.jpg
4690,The Cotton Club,"http://ia.media-imdb.com/images/M/MV5BMTI1MjgzMzY4NF5BMl5BanBnXkFtZTcwMDU0MTQyMQ@@._V1._SY216_CR37,0,214,216_.jpg",NaN
4691,Def-Con 4,"http://ia.media-imdb.com/images/M/MV5BMTg1MzA0NTM1Ml5BMl5BanBnXkFtZTcwMDQ5NDUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4691.jpg
4692,The Hotel New Hampshire,"http://ia.media-imdb.com/images/M/MV5BMjEzOTIxMzk5OV5BMl5BanBnXkFtZTcwNjM5OTAzMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4692.jpg
4693,Idiot Box,"http://ia.media-imdb.com/images/M/MV5BODE4NTczNzEzNF5BMl5BanBnXkFtZTcwMDE4MTcxMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4693.jpg
4694,Left Luggage,"http://ia.media-imdb.com/images/M/MV5BMjA1OTc5OTYyOF5BMl5BanBnXkFtZTcwMDM0NDcxMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/4694.jpg
4695,Who'll Stop the Rain,"http://ia.media-imdb.com/images/M/MV5BMjE1MjEyOTc3NF5BMl5BanBnXkFtZTcwODA4MTQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",NaN
